dt,"time",device_name,house_number,user_id,country_code,program_title,season,season_episode,genre,product_type
2018-10-01,09:04:51,androiddash,V34320,CD1FCEBC75931B3C,no,Tinker Bell and the Lost Treasure,"","",Movies Kids,svod
2018-10-01,15:39:33,atv,20501983,F52435827D5DD956,se,Paradise Hotel Sverige,9,S09E13,Own Production,svod
2018-10-01,17:29:09,chromecast,20376438,rQ_LbDNWq2CN2YFqGXICvBIQWh7Mpg5i,no,Buffy the Vampire Slayer,3,S03E09,Series Other,svod
2018-10-01,19:13:07,samsung2016xdk,20501980,1Eg5Y0dFtykXCzzue_F6fSiXQeh0kbQx,se,Paradise Hotel Sverige,9,S09E10,Own Production,svod
2018-10-01,18:15:06,pcdash,20537136,HdNB9_cR_lI_bR8_CXt_7QvwHONp9_aQ,fi,KHL,2015,"",Sports,svod
2018-10-01,00:11:01,ps4xdk,20509481,sEjJ7xxchh5MnxIwGkLF_JObNt98xauz,fi,Brickleberry,1,S01E03,Series Other,svod
2018-10-01,23:06:47,ps4xdk,20509492,sEjJ7xxchh5MnxIwGkLF_JObNt98xauz,fi,Brickleberry,2,S02E03,Series Other,svod
2018-10-01,17:42:00,ps4xdk,20471972,eH7C1HZPKmkF55jiImfUG1EAuoGbHcZJ,dk,Coco,"","",Movies Kids,svod
2018-10-01,09:19:04,ios,20519669,zCaAp___ENje9gZExyTwjvsm_76Ny0t_,dk,Forsidefruer,4,S04E03,Own Production,svod
2018-10-01,19:58:16,samsung2015xdk,20308573,ZA8SaNLrS7zZasg9taYDnEh6sRrUcBfe,fi,The Good Wife,7,S07E17,Series Other,svod
2018-10-01,08:17:22,chromecast,V38370,rkJK2J8PaJtzaMlXxAq2a9KygbgcJmP6,se,Nashville,1,S01E02,Series Other,svod
2018-10-01,09:40:06,pcdash,V38369,rkJK2J8PaJtzaMlXxAq2a9KygbgcJmP6,se,Nashville,1,S01E01,Series Other,svod
2018-10-01,14:36:11,ios,20197473,02556146ECD427F0,se,PAW Patrol,1,S01E11,Series Kids,svod
2018-10-01,09:42:15,philips2017xdk,20430965,11CC9737F8378663,no,Black-ish,3,S03E22,Series Other,svod
2018-10-01,19:08:33,pcdash,V11022,3EBCEE5D30FE9014,dk,The Blacklist,1,S01E22,Series Other,svod
2018-10-01,17:23:34,pcdash,20501983,B999D623CEBBD384,se,Paradise Hotel Sverige,9,S09E13,Own Production,svod
2018-10-01,21:31:56,chromecast,20401408,APFP_fg85xWH_wMwM2XyJvr_MWJQlXOb,se,White Collar,2,S02E12,Series Other,svod
2018-10-01,09:27:11,atv,20336637,E_vRzkTv86Y7Ki9jdpymwXgmLKXi3n9d,se,Empire,3,S03E05,Series Other,svod
2018-10-01,19:20:03,lg2017xdk,20505415,1h5d_lGhgH17APt9v_k_aiJI_TLHlhdp,no,Love Island Norge,1,S01E32,Own Production,svod
2018-10-01,07:30:27,ios,S67952,KFyBrzXHqD1_E_E8HCKNyVbZ3Z2Nw2ZR,dk,"Go, Diego! Go!",2,S02E01,Series Kids,svod
2018-10-01,07:12:11,ios,20230177,KFyBrzXHqD1_E_E8HCKNyVbZ3Z2Nw2ZR,dk,"Go, Diego! Go!",1,S01E20,Series Kids,svod
2018-10-01,10:15:00,ios,20522748,KFyBrzXHqD1_E_E8HCKNyVbZ3Z2Nw2ZR,dk,S.W.A.T.,2,S02E01,Series Other,svod
2018-10-01,15:41:37,androiddash,20505232,u8PgE29qCyHLc_RW1Jm0j1qlXPR4vpfu,se,Peppa Pig,4,S04E06,Series Kids,svod
2018-10-01,16:41:38,androiddash,20505244,u8PgE29qCyHLc_RW1Jm0j1qlXPR4vpfu,se,Peppa Pig,4,S04E18,Series Kids,svod
2018-10-01,21:56:26,pcdash,20531307,7zwAiDLMegavDSpYXyarL8THP5ZYP_AK,no,Charterfeber,9,S09E09,Own Production,svod
2018-10-01,20:11:22,ps4xdk,20209003,DmKibwjRi8hBGYngWnpgvBkOY6zCyaKI,se,South Park,12,S12E14,Series Other,svod
2018-10-01,01:23:59,androiddash,10004154,FDD7439588C146D9,se,NCIS,11,S11E08,Series Other,svod
2018-10-01,20:40:19,samsung2017xdk,20505416,5C97433AE013BD7B,no,Love Island Norge,1,S01E33,Own Production,svod
2018-10-01,13:02:29,lg2015xdk,20207301,12La5SugXT__q_rJH5KzC2dn5kxumGH9,dk,Bones,2,S02E01,Series Other,svod
2018-10-01,15:07:28,lg2015xdk,20207304,12La5SugXT__q_rJH5KzC2dn5kxumGH9,dk,Bones,2,S02E04,Series Other,svod
2018-10-01,08:46:33,androiddash,20514852,6TbavQVvwGjIdzBfJ5eS68tP4BakyAsw,se,Ingen utan skuld,1,S01E04,Series Other,svod
2018-10-01,18:03:23,atv,20501982,n_YY4qSJYKDNYdxYwAmfvzr7LcZmhNE6,se,Paradise Hotel Sverige,9,S09E12,Own Production,svod
2018-10-01,13:21:35,atv,V45257,eugJjQOcZi9REJu4N94qKAX5lY6OcVuF,dk,Team Umizoomi,3,S03E01,Series Kids,svod
2018-10-01,04:14:34,ios,V46450,067DA84F76DBD128,no,iCarly,4,S04E09,Series Kids,svod
2018-10-01,15:00:09,androiddash,20236856,n6aC9WKf8WhUSl8UC6bpC0cIWaeMLTUJ,se,Peppa Pig,1,S01E25,Series Kids,svod
2018-10-01,15:10:12,androiddash,20236872,n6aC9WKf8WhUSl8UC6bpC0cIWaeMLTUJ,se,Peppa Pig,1,S01E41,Series Kids,svod
2018-10-01,17:42:08,androiddash,20431113,n6aC9WKf8WhUSl8UC6bpC0cIWaeMLTUJ,se,Peppa Pig,2,S02E52,Series Kids,svod
2018-10-01,04:40:01,ios,0327201810010440,1FkP_084mF_hJOneiUtM2AYj_bDnCddh,se,Milo Murphys lag,"","",Other,svod
2018-10-01,15:06:50,ios,20478581,CwjIfALuhNGFVd71AY7gizhpMWPsCXnM,dk,Masha i Medved,1,S01E25,Series Kids,svod
2018-10-01,15:13:46,ios,20478582,CwjIfALuhNGFVd71AY7gizhpMWPsCXnM,dk,Masha i Medved,1,S01E26,Series Kids,svod
2018-10-01,19:24:37,atv,20538770,71D2153A60382D88,dk,Superliga Live,2015,"",Sports,svod
2018-10-01,21:08:38,chromecast,S38945,SnpQkr9RAySz1k4bDVjxiso7dFPkMfRW,se,The Rebound,"","",Movies Other,svod
2018-10-01,12:59:17,chromecast,20518904,SnpQkr9RAySz1k4bDVjxiso7dFPkMfRW,se,Better Things,2,S02E03,Series Other,svod
2018-10-01,18:08:27,atv,20455640,RmbdWX5B1c304a1R24LvdCyx5qrxCGUP,se,The Blacklist,5,S05E19,Series Other,svod
2018-10-01,15:43:23,samsung2016xdk,20274240,IP7vg7_QXRYtEvKv1ORQsqurpxsfLFWy,se,PAW Patrol,2,S02E20,Series Kids,svod
2018-10-01,13:38:03,atv,20523222,A3MFaqlZyRH2K78twA82o6krSH_0rRn_,se,Fireman Sam,8,S08E10,Series Kids,svod
2018-10-01,12:58:32,atv,20523218,A3MFaqlZyRH2K78twA82o6krSH_0rRn_,se,Fireman Sam,8,S08E06,Series Kids,svod
2018-10-01,14:27:26,atv,20523227,A3MFaqlZyRH2K78twA82o6krSH_0rRn_,se,Fireman Sam,8,S08E15,Series Kids,svod
2018-10-01,16:52:34,atv,20211923,tei_PQ72rywyJ8l__SXxgYId9lmlwESr,se,Insurgent,"","",Movies Other,svod
2018-10-01,17:28:01,chromecast,20342213,R4TMzs8gPwCXAxj6RMISMKrKaHtgBCs_,no,Transparent,3,S03E01,Series Other,svod
2018-10-01,04:34:52,pchls,V27288,I3EDqZ1ZmiyHOq5c1G1ahXDzacagoPLa,se,Scrubs,4,S04E08,Series Other,svod
2018-10-01,03:13:27,pchls,V27284,I3EDqZ1ZmiyHOq5c1G1ahXDzacagoPLa,se,Scrubs,4,S04E04,Series Other,svod
2018-10-01,01:09:26,pchls,V27278,I3EDqZ1ZmiyHOq5c1G1ahXDzacagoPLa,se,Scrubs,3,S03E20,Series Other,svod
2018-10-01,07:04:09,samsung2014xdk,20505411,_RreJLs63np_5AD2O4EJ_Anin1Brh_rm,no,Love Island Norge,1,S01E29,Own Production,svod
2018-10-01,07:22:33,androiddash,20197482,xo77x__QVRjNAiaoRhpywbd41kFWOmfr,no,PAW Patrol,1,S01E20,Series Kids,svod
2018-10-01,15:50:51,samsung2013xdk,20437601,3C46305A96E5C8F0,se,Bella and the Bulldogs,2,S02E20,Series Kids,svod
2018-10-01,20:31:14,pcdash,20456762,cfMKP9xSKQq5bRUaLflFj7sNE_AhzChn,dk,Myths & Monsters,1,S01E02,Series Other,svod
2018-10-01,19:29:30,pchls,20451069,YuFGJ4PF_VJajQ1tRGnXuGEE6x0zXQob,dk,Empire,4,S04E08,Series Other,svod
2018-10-01,12:03:27,ios,0002201810011030,dXV44elSM60CGtaGyBdNaltRvEEBSzXv,dk,Kender du typen? 2016/2017,"","",Other,svod
2018-10-01,19:02:08,ios,0239201810011855,dXV44elSM60CGtaGyBdNaltRvEEBSzXv,dk,Premier League,"","",Sports,svod
2018-10-01,04:35:17,atv,20506251,578CD69E2B742123,se,Cam & Leon,1,S01E01,Series Kids,svod
2018-10-01,20:01:16,pcdash,0079201810012000,4EDC6591C1801309,se,Sportnytt,"","",Sports,svod
2018-10-01,17:32:55,chromecast,20448210,h6tovmbfBS7Amq249fMPlikfxm2Xjrr0,se,Babar and the Adventures of Badou,1,S01E10,Series Kids,svod
2018-10-01,06:22:20,ios,20505242,egB7AG775AopydXJuwSiw6C_z1sFwx1H,dk,Peppa Pig,4,S04E16,Series Kids,svod
2018-10-01,23:15:04,androidxdk,20293833,ZWpN95101z__StbRYNA3yVBI7Bg2WipG,dk,The Thundermans,2,S02E08,Series Kids,svod
2018-10-01,16:52:53,ps3xdk,20293803,ZWpN95101z__StbRYNA3yVBI7Bg2WipG,dk,The Thundermans,1,S01E17,Series Kids,svod
2018-10-01,22:08:10,androidxdk,20293843,ZWpN95101z__StbRYNA3yVBI7Bg2WipG,dk,The Thundermans,2,S02E05,Series Kids,svod
2018-10-01,18:57:15,pchls,20501983,hIbBHY4Y2BuWMaQnthArKzO_3H_tTcPk,se,Paradise Hotel Sverige,9,S09E13,Own Production,svod
2018-10-01,19:06:22,samsung2015xdk,20465606,3C4D27F071BFC6E8,fi,Vikings,2,S02E04,Series Other,svod
2018-10-01,10:09:44,ios,20463941,73568A56204D5833,se,Despicable Me 3,"","",Movies Kids,svod
2018-10-01,18:09:02,androiddash,20541079,OcH3mWmo1EKnwNZLrK6k7_GnZ9gxgmGK,fi,Darts Live,2015,"",Sports,svod
2018-10-01,20:39:12,ios,20525983,ZwO69U6NfCukAi66LdoH_UjP45_FWpVi,se,Hemliga beundrare,2,S02E05,Own Production,svod
2018-10-01,20:15:32,samsung2014xdk,20484762,591F98C5F583302A,no,S.W.A.T.,1,S01E18,Series Other,svod
2018-10-01,07:20:12,chromecast,20477268,4chRPMjVBtsabthwTp9dv5QMhla3X7LV,se,The Killing of a Sacred Deer,"","",Movies Other,svod
2018-10-01,17:30:49,samsung2017xdk,20516011,A4WaSG1klcSwjT1upnPuUVZKdrEkUvnx,no,Love Island UK,1,S01E33,Series Reality,svod
2018-10-01,20:14:53,ps3xdk,V28472,R5VsLHsWahhLzVEnlxjeYEIZbNI9HEub,no,Community,3,S03E08,Series Other,svod
2018-10-01,09:01:50,xboxonexdk,20378323,PhEjGHzWJEVbQvvhHSAAbUxM5_MV8FXR,fi,American Dad,2,S02E03,Series Other,svod
2018-10-01,12:28:54,xboxonexdk,20378364,PhEjGHzWJEVbQvvhHSAAbUxM5_MV8FXR,fi,American Dad,3,S03E03,Series Other,svod
2018-10-01,08:20:27,xboxonexdk,20378321,PhEjGHzWJEVbQvvhHSAAbUxM5_MV8FXR,fi,American Dad,2,S02E01,Series Other,svod
2018-10-01,18:28:44,chromecast,20535919,gb44Wum1d36HDEl2Xt5DeyZ_l_9KspT6,dk,New Amsterdam,1,S01E01,Series Other,svod
2018-10-01,19:58:17,pcdash,V11322,tmL3r_kLUZsg7tYUArwM7hPgKGgAOF1O,dk,Luksusfælden,12,S12E06,Own Production,svod
2018-10-01,19:20:34,lg2015xdk,20381410,nHYNIf74vyLxBHV8jSTZ4uBV3pcCw3tT,fi,Frasier,10,S10E04,Series Other,svod
2018-10-01,21:10:29,samsung2017xdk,20505398,23D5DB15B9722F73,no,Love Island Norge,1,S01E18,Own Production,svod
2018-10-01,09:50:32,samsung2013xdk,20484758,iVUDBi1V0_3H7Et0lhMBRbAqx7j3Ksj7,se,S.W.A.T.,1,S01E14,Series Other,svod
2018-10-01,20:03:25,chromecast,20519544,BD84D3BC0182DC22,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,16:45:55,atv,V00574,NjjQdRocVF1z68gSK9MxPRW6yrowtqqJ,dk,Nashville,2,S02E02,Series Other,svod
2018-10-01,13:18:18,pchls,20379987,h_uXHjyqffvFRMQVxy701gF4Vp6TpOSA,dk,Forsidefruer,1,S01E03,Own Production,svod
2018-10-01,19:38:15,samsung2017xdk,20403970,UEG_qcAy62Oy_yjbEgWbBp1pJ9p8TPMn,no,Family Guy,13,S13E09,Series Other,svod
2018-10-01,20:07:44,pcdash,20346071,vI8jbxqfEd5KYuM_CPku22XGjXlL_Im6,fi,X-Men: Apocalypse,"","",Movies Other,svod
2018-10-01,12:27:04,samsung2013xdk,V40073,vuO0aX_EmRGwIs7yRxa_5Ut04K3rMmes,dk,How I Met Your Mother,2,S02E08,Series Other,svod
2018-10-01,22:21:06,samsung2013xdk,V40095,vuO0aX_EmRGwIs7yRxa_5Ut04K3rMmes,dk,How I Met Your Mother,3,S03E08,Series Other,svod
2018-10-01,21:40:06,samsung2013xdk,V40093,vuO0aX_EmRGwIs7yRxa_5Ut04K3rMmes,dk,How I Met Your Mother,3,S03E06,Series Other,svod
2018-10-01,12:27:05,ps4xdk,0034201810011200,rqfb41hOcjpHW8eImEIrqUraEL_Qm6_M,se,Wildest Europe,"","",Other,svod
2018-10-01,12:27:25,ps4xdk,0099201810011205,rqfb41hOcjpHW8eImEIrqUraEL_Qm6_M,se,Wild India: Land of Wonders,"","",Other,svod
2018-10-01,17:55:21,chromecast,20501983,YiyufXtC3e9pUw8_xJsuqPGA6_hlokPh,se,Paradise Hotel Sverige,9,S09E13,Own Production,svod
2018-10-01,09:25:48,lg2017xdk,20303564,7C22C28A39535482,no,The Good Wife,1,S01E03,Series Other,svod
2018-10-01,17:48:36,ios,20382093,YlkIYA0b9_GUzwmPGxqmBYzhWwz3pcT6,se,Glee,3,S03E10,Series Other,svod
2018-10-01,17:19:49,ps4xdk,20263032,mD9yw38MYLc4ZIHhBadWej440SdnCMl9,se,Vår tid är nu,1,S01E05,Series Other,svod
2018-10-01,15:45:42,ios,20527499,AE73482DAEAD15C7,dk,Lethal Weapon,3,S03E01,Series Other,svod
2018-10-01,11:30:14,ios,2130201810011100,A6A368C08E4B4819,dk,Hawaii Five-0,"","",Other,svod
2018-10-01,18:12:37,ps4xdk,20366829,5jGsjECJX9apvTRYAzrzNidyYc_OGTLw,dk,NCIS,14,S14E02,Series Other,svod
2018-10-01,22:09:26,lg2016xdk,20306042,7858gtu4XDfMV3KvPGd52sZNpHdtC3eE,dk,The Blacklist,4,S04E01,Series Other,svod
2018-10-01,09:38:49,pchls,V05930,xYRpXL7HZ74JiyGcvgmDrjp8CQsUee__,dk,Paradise Hotel Danmark,10,S10E16,Own Production,svod
2018-10-01,22:14:22,pcdash,20347928,BKAUvZvAGXWuThy2T4GcaS60pbvvri2J,no,Blindspot,1,S01E03,Series Other,svod
2018-10-01,16:31:27,atv,0182201810011600,NN74P5i3OR3AaFCooU87XwRxkg8SBE_x,se,Real Housewives of Beverly Hills,"","",Other,svod
2018-10-01,19:16:21,lg2015xdk,20366828,9DZJqb65aOOjifeLDvUrhleOqONvvfw4,dk,NCIS,14,S14E01,Series Other,svod
2018-10-01,23:32:21,samsung2016xdk,20484299,l5M0ULCGra2gf1a2hr434CIbdw0j9dx8,no,The Brave,1,S01E10,Series Other,svod
2018-10-01,17:19:38,pcdash,20501983,C61B5E1A04EE6270,se,Paradise Hotel Sverige,9,S09E13,Own Production,svod
2018-10-01,12:24:34,ios,20444982,u7J_gqLumTmlAexEJ22vw_qJpxqnHGGW,dk,Forsidefruer,2,S02E08,Own Production,svod
2018-10-01,16:36:12,chromecast,20430953,y1NQqJdgoUaE_H4RbI0PvS2thTZEv8_r,se,Black-ish,3,S03E10,Series Other,svod
2018-10-01,22:32:31,atv,V11091,FBvAHSx_BnQspCdMseUDXMhRpxtjQb7j,se,Unforgettable,2,S02E05,Series Other,svod
2018-10-01,03:59:45,ios,0126201810010330,B68845FCE83F9376,se,Frasier,"","",Other,svod
2018-10-01,16:41:00,samsung2015xdk,20381002,6FXP1O1hyjiq_R6BH8u66F1xuXCtteeb,se,American Dad,11,S11E04,Series Other,svod
2018-10-01,16:09:49,androiddash,20431121,zQthbrcxoT1YvlQNX1giYZnm7z0FwyYh,se,Star Wars Rebels,2,S02E05,Series Kids,svod
2018-10-01,01:22:26,samsung2016xdk,20455635,15FA4C8F4464CD43,no,The Blacklist,5,S05E14,Series Other,svod
2018-10-01,21:51:05,pcdash,20463941,8FE803ECC8504C85,no,Despicable Me 3,"","",Movies Kids,svod
2018-10-01,20:22:46,atv,V40108,8FE803ECC8504C85,no,How I Met Your Mother,4,S04E01,Series Other,svod
2018-10-01,05:04:18,ios,20428588,5r3Hh6PIoaSm5hmkN_xuyE0uZlXXkrRN,se,SpongeBob SquarePants,1,S01E14,Series Kids,svod
2018-10-01,18:12:42,atv,20519544,tlWBU1iLlodWSROHODLdbTAzsOmyrGJ5,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,20:49:25,pcdash,V48576,ASmOSX7iaisDcP9Mo4Vms3elBxzUqW88,dk,The Great Mouse Detective,"","",Movies Kids,svod
2018-10-01,16:17:33,ios,V25952,_9PFiURk_zyQokyvFqYn1olPhUA81dEU,se,24: Live Another Day,1,S01E07,Series Other,svod
2018-10-01,22:17:08,ios,20209046,6B19D39B335E3133,no,South Park,8,S08E01,Series Other,svod
2018-10-01,17:47:54,ios,20538390,hQAs9DuG8RQY_pA7sKFUVu30wnZjFmzt,se,NHL Live,2015,"",Sports,svod
2018-10-01,04:56:28,ios,20523486,Uo3H9xUNsPuGmdyQY31zNmodVwGSqCt_,no,Postman Pat: Special Delivery Service,1,S01E01,Series Kids,svod
2018-10-01,17:14:38,androiddash,20479401,VkG1gyLeLTLzoVJrhZcxNQqoHSmpEZ01,fi,American Assassin,"","",Movies Other,svod
2018-10-01,04:50:48,lg2016xdk,0131201810010425,uoTCQOhL7ZF6ZttAv_gi9hkf_Ox1Dtwx,se,Ice road truckers,"","",Other,svod
2018-10-01,18:00:40,lg2014xdk,20519544,40A17F64D4CDD6AD,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,11:50:36,lg2016xdk,20302631,MuvGqweYgtn8ZNEb4YiaNn5m_pUBR91G,dk,The Affair,2,S02E03,Series Other,svod
2018-10-01,20:15:18,ps4xdk,20538391,xO5NXQuveTwz5bmQby8kUMn0L8Gw0O_E,fi,NHL Live,2015,"",Sports,svod
2018-10-01,19:51:38,xboxonexdk,20346454,E92D90DC5ACB029C,se,Lethal Weapon,1,S01E03,Series Other,svod
2018-10-01,06:44:56,atv,20491641,xoKHR8KY7O7v3AGAjSjUD5Ai7LMJN9FI,se,Hemliga beundrare,1,S01E03,Series Reality,svod
2018-10-01,14:29:06,chromecast,S18369,0G_DQf8qIx9u9q3n6oNayhW7XLApdXU2,no,Team Umizoomi,1,S01E01,Series Kids,svod
2018-10-01,07:52:30,ios,20450503,dkuHrocTKKNdhTnTT3UD8Nl6U59xqjse,se,Ballerina,"","",Movies Kids,svod
2018-10-01,21:07:41,samsung2014xdk,V04013,ABAD0AF66068B6BC,fi,The Best Exotic Marigold Hotel,"","",Movies Other,svod
2018-10-01,15:14:59,ios,20248479,MnDok7cp5V748wHrXdtFz7LZibd21Lhv,se,Blaze and the Monster Machines,1,S01E02,Series Kids,svod
2018-10-01,20:45:19,chromecast,10004147,9VC_2XhwxcCNactkgwtys4Itskt0Rz67,se,NCIS,11,S11E01,Series Other,svod
2018-10-01,16:00:29,pchls,7070201810011600,goa8LFiiW1tcI_J8ab1H0VAYQZ9q7zpU,dk,Teen Mom 2,"","",Other,svod
2018-10-01,13:55:40,androiddash,7070201810011300,goa8LFiiW1tcI_J8ab1H0VAYQZ9q7zpU,dk,Jersey Shore,"","",Other,svod
2018-10-01,01:50:30,pcdash,0182201810010150,7726A5744FE542A4,se,Kids Do the Craziest Things,"","",Other,svod
2018-10-01,19:00:10,pcdash,0079201810011900,7726A5744FE542A4,se,Aktuellt,"","",Other,svod
2018-10-01,10:04:47,pcdash,3690201810011000,7726A5744FE542A4,se,Närbild Dubais flygplats,"","",Other,svod
2018-10-01,22:38:59,pcdash,3690201810012200,7726A5744FE542A4,se,Fången på främmande mark,"","",Other,svod
2018-10-01,14:06:36,pcdash,3690201810011400,7726A5744FE542A4,se,Sekunder från katastrof,"","",Other,svod
2018-10-01,14:54:22,chromecast,20199512,fut9I6xPz0d3JHoiGO_CXDfQDdZHd24E,dk,Empire,1,S01E01,Series Other,svod
2018-10-01,04:25:21,chromecast,20416998,FCDFD9EE788B8E18,dk,Learn To Draw Minis,3,S03E17,Series Kids,svod
2018-10-01,04:24:12,chromecast,20416997,FCDFD9EE788B8E18,dk,Learn To Draw Minis,3,S03E16,Series Kids,svod
2018-10-01,22:06:41,pcdash,20501983,FrV3gm_umIIKs_5YUA_VUqROP_64T9_g,se,Paradise Hotel Sverige,9,S09E13,Own Production,svod
2018-10-01,14:14:29,androiddash,0327201810011400,0DB13F09061CBA7B,se,Raven's home,"","",Other,svod
2018-10-01,19:07:38,androiddash,0148201810011905,0DB13F09061CBA7B,se,Looney tunes show,"","",Other,svod
2018-10-01,17:29:15,pcdashpr,20469875,pXibpiEvgMtStifRV7uzoM7LLmoVftRy,dk,MasterChef - Danmarks største madtalenter,4,S04E52,Own Production,svod
2018-10-01,19:28:46,pcdash,V27355,WAHI60751NxwKdR8GV5SF5_ztibTEYoy,fi,Scrubs,7,S07E03,Series Other,svod
2018-10-01,13:04:02,chromecast,20236845,2VJ_YEV1rDd9q_wkrmi6X5PXK9wgRP96,se,Peppa Pig,1,S01E14,Series Kids,svod
2018-10-01,13:54:29,chromecast,20236855,2VJ_YEV1rDd9q_wkrmi6X5PXK9wgRP96,se,Peppa Pig,1,S01E24,Series Kids,svod
2018-10-01,13:09:45,androiddash,V27378,2VJ_YEV1rDd9q_wkrmi6X5PXK9wgRP96,se,Scrubs,8,S08E15,Series Other,svod
2018-10-01,01:00:02,samsung2017xdk,0028201810010100,r1YQ2keMxlsaLy5idxQQty7k3j12PbOb,se,Vägens hjältar,"","",Other,svod
2018-10-01,16:48:44,ps4xdk,20380968,QRacpjZG7if1lsMosJfDGTOj3apocEO2,dk,American Dad,9,S09E11,Series Other,svod
2018-10-01,17:29:39,ps4xdk,20380970,QRacpjZG7if1lsMosJfDGTOj3apocEO2,dk,American Dad,9,S09E13,Series Other,svod
2018-10-01,15:46:50,ps4xdk,20380965,QRacpjZG7if1lsMosJfDGTOj3apocEO2,dk,American Dad,9,S09E08,Series Other,svod
2018-10-01,03:18:54,pcdash,20509552,fWBPsXWszqsNbmpifnOPHFfrOepqXIYe,se,The Cleveland Show,2,S02E12,Series Other,svod
2018-10-01,02:58:24,pcdash,20509551,fWBPsXWszqsNbmpifnOPHFfrOepqXIYe,se,The Cleveland Show,2,S02E11,Series Other,svod
2018-10-01,15:13:55,ios,20463941,1D31E9D44E1907E6,dk,Despicable Me 3,"","",Movies Kids,svod
2018-10-01,16:16:16,atv,20328027,SIMQiMEYp2sqOFOwblzgewqfyzgbXG7q,se,PAW Patrol,3,S03E17,Series Kids,svod
2018-10-01,20:57:32,atv,20519544,jGVfBrroTEJhuFZNh3IZj86Xaat_D9Sy,dk,Robinson Ekspeditionen,20,S20E06,Own Production,svod
2018-10-01,15:27:32,atv,V45291,jGVfBrroTEJhuFZNh3IZj86Xaat_D9Sy,dk,Marvin Marvin,1,S01E15,Series Kids,svod
2018-10-01,16:30:57,ios,20395859,ACFBD52715483F25,se,Ben 10,1,S01E02,Series Kids,svod
2018-10-01,10:31:51,samsung2014xdk,20197482,pzzHlATxtbLKO5qu8gNBealP_gSQB5dA,fi,PAW Patrol,1,S01E20,Series Kids,svod
2018-10-01,22:14:10,pcdash,20379203,0GKeT_kkA4mJ1uamO_hExXXAn__WNlzg,dk,American Dad,3,S03E19,Series Other,svod
2018-10-01,17:05:35,samsung2016xdk,20328025,9q_QerRVTgw1_KaEEeyP5RtzQxqRY__2,se,PAW Patrol,3,S03E15,Series Kids,svod
2018-10-01,12:55:26,samsung2016xdk,20328016,9q_QerRVTgw1_KaEEeyP5RtzQxqRY__2,se,PAW Patrol,3,S03E06,Series Kids,svod
2018-10-01,07:14:59,ios,20328013,9q_QerRVTgw1_KaEEeyP5RtzQxqRY__2,se,PAW Patrol,3,S03E03,Series Kids,svod
2018-10-01,19:47:25,atv,20540290,C9941C6868876491,se,MLB live,"","",Sports,svod
2018-10-01,12:38:04,pcdash,20212117,982E4F9E682E0586,no,The Fosters,2,S02E01,Series Other,svod
2018-10-01,12:56:05,xboxonexdk,20490009,E4735FADF2F34235,no,LA to Vegas,1,S01E11,Series Other,svod
2018-10-01,10:58:16,pcdash,20382887,LLDhpqQL2uqwSHXhexL_3VePSQwk_Vvf,fi,How I Met Your Mother,8,S08E17,Series Other,svod
2018-10-01,17:29:20,pcdash,20536268,l095_PrLCyLlnP_hUY5WA7jyCQ_br6P1,se,UFC Main event,5,"",Sports,svod
2018-10-01,09:35:34,pcdash,20197466,09F99CF9EE770D20,se,PAW Patrol,1,S01E04,Series Kids,svod
2018-10-01,19:22:53,lg2016xdk,20309399,_RG8jo9OhK3P4097dxHDKgMXLzhaQvsQ,se,The Magicians,1,S01E13,Series Other,svod
2018-10-01,08:39:46,chromecast,S18271,dFiPOzCjHSIPuxHzwj1DkXAEFn2iLORF,se,Dora the Explorer,1,S01E10,Series Kids,svod
2018-10-01,13:51:34,chromecast,V44565,dFiPOzCjHSIPuxHzwj1DkXAEFn2iLORF,se,Dora the Explorer,4,S04E11,Series Kids,svod
2018-10-01,18:51:16,androiddash,V49490,6E7854B632B3B1C4,se,"Go, Diego! Go!",4,S04E17,Series Kids,svod
2018-10-01,16:04:04,samsung2016xdk,20522748,5leEaf5galNjL58jXvr5AGcv4SFnR4u0,se,S.W.A.T.,2,S02E01,Series Other,svod
2018-10-01,19:01:49,androiddash,20451529,7Gitll1pJSlzo3_Btn2efGqf24d5wEst,fi,Lethal Weapon,2,S02E19,Series Other,svod
2018-10-01,05:21:14,ios,20519540,WfPLY_tS_4l5feACJX04Jr_zQNcWfCwY,dk,Robinson Ekspeditionen,20,S20E02,Own Production,svod
2018-10-01,17:29:44,ios,20274222,3D29C847C97AC85B,dk,PAW Patrol,2,S02E02,Series Kids,svod
2018-10-01,06:30:21,pcdash,20451076,A76092D24F1D718A,fi,Empire,4,S04E15,Series Other,svod
2018-10-01,21:08:27,pcdash,20376854,OSDLSNSPelvnsmPwZv6kczF6Y5r2bdTy,dk,Bones,9,S09E01,Series Other,svod
2018-10-01,14:30:28,samsung2017xdk,20514852,SrQxsgEnzbtNGtg_5Vahr3mergHbCyjp,no,Ingen utan skuld,1,S01E04,Series Other,svod
2018-10-01,09:48:44,samsung2014xdk,20244971,jcZ4rHOnq9fKQ720WGz2ErTdrkgVAVbx,se,Parneviks,2,S02E06,Own Production,svod
